AR_G_(1),AR_G_(2),AR_G_(3),AR_G_(4),mu(G),loglik_G,logpost_G,MA_G,measerr_scale_G,sigma_G,VAR_G,L_5100,L_3000,L_UV,L_H_beta,MG_II,0II_5007,OIII_4959
1.45561039871,5.71580956338,2.26817316335,0.00650020341945,18.1618565382,130.202315927,130.202315927,2.25803997131e-32,1.04163601691,0.020373829875,0.0135265663589,45.32733,45.48131,2.66e45,43.32896,43.40307,42.46937,42.26057
0.943961802668,2.63759170408,1.88138839762,0.00529728779848,18.8730179699,149.906769515,149.906769515,1.94612688968e-35,1.02280068781,0.0191466326844,0.0176993342442,44.51848,44.56355,3.99e43,42.77419,42.88364,42.14843,41.77629
0.443117947778,0.531011127983,0.00851266656908,2.77905423574e-05,20.1137220956,105.10450014,105.10450014,6.83287127204e-19,1.11577830444,0.000346796021967,0.24305011435,44.32612,44.48522,3.69e44,42.49316,42.96359,42.26489,41.71549
2.37035343343,0.183625367232,0.00279449702169,9.66024016456e-06,19.8727223355,98.7179902652,71.6722330187,5.09609883794e-18,0.917479121549,1.53999685612e-05,0.0161395311429,44.69770,44.94271,3.47e45,42.94092,43.16836,42.23722,41.18078
0.432794818208,7.92889241052,16.4035750506,0.0448505253298,19.6309185575,125.08947746,125.08947746,2.91318635002e-61,0.877315078445,0.204625378576,0.027365656821,44.30242,44.85158,5.48e43,42.53794,43.45705,41.93680,42.12107
1.42385546492,0.197091543499,0.00566364096668,1.74602538186e-05,20.5587413392,87.6630656849,87.6630656849,1.38262757366e-23,1.07806314462,0.000169923222468,0.142690771856,44.83574,44.44037,1.28e45,42.97453,42.68371,42.56680,42.05108
0.4931368634,1.71559445493,0.405779825273,0.00181239042457,20.7672055443,87.2936690686,127.47236906,4.37225381236e-22,1.11613504342,0.00695279144252,0.0389197850247,44.57033,45.03819,6.45e44,42.60063,43.23716,42.09058,41.75146
 2.17553904188,0.246670043675,0.007937675188,3.41663939356e-05,19.28519762,127.47236906,127.449660365,2.75091557514e-20,1.05821778132,0.00013332512667,0.0326035829961,44.30397,45.01922,9.77e43,43.24299,43.23716,42.77714,42.05108
2.27413362413,6.28434882073,4.24674525839,0.000186817989503,18.7878142836,127.449660365,135.415959646,2.35129573975e-32,1.02906553582,0.0677639922425,0.0218306812524,44.43193,44.83776,3.95e44,42.59860,42.99633,41.67878,41.75146
1.20239906714,2.70575271896,3.60188776171,0.00148343718702,18.0126934606,135.415959646,108.173489795,8.77378703721e-29,1.05153540311,0.0216251268867,0.00717020712306,44.75459,44.34770,5.36e44,42.46524,42.74858,42.64946,42.27146
1.16142236702,3.47393705214,1.22509882866,5.69889896771e-05,19.9831359457,108.173489795,101.057148456,2.12238707813e-82,1.14303486952,0.0226656098974,0.0463322047042,44.69916,44.65749,2.81e43,43.46676,42.96205,42.07596,41.86849
0.632150222303,3.17103819452,0.173463694529,0.0041256059116,19.8139964208,101.057148456,103.470655598,2.05117804095e-11,1.04260628676,0.00168202898565,0.019183450612,44.88584,45.15750,2.01e45,42.78628,43.15557,42.64170,42.36900
0.627928292003,0.920595294757,0.0183316803809,1.54231170551e-05,20.1740720429,103.470655598,100.57597302,6.99888096678e-26,1.54887349708,0.000366438854574,0.0467726529155,44.43886,44.86974,8.19e45,43.07690,42.93223,42.35470,42.20851
1.21055925399,0.420069972529,0.0175194536019,0.000123104799482,19.9313396984,100.57597302,149.282667002,6.37964673843e-26,1.18360475281,0.000276953031237,0.0264834100711,44.10607,45.20451,1.66e44,42.46310,43.45330,41.79072,41.59024
1.66032687567,1.87073918033,2.0325904658,0.0146711310878,18.6148886994,149.282667002,135.54588888,1.08051952653e-44,0.983895618097,0.015655878293,0.0118483348493,44.28278,44.41496,7.28e44,42.56917,42.80388,42.43821,42.14885
1.61106959679,3.40150502785,1.48333401599,7.70525263504,19.8251022991,135.54588888,106.818490089,5.41448354691e-62,1.13280024497,0.0122024673683,0.0132846583346,45.03406,44.07756,1.18e45,42.51944,42.61017,41.49444,41.85274
0.181643410115,4.23027439225,1.94297812545,6.98261938369e-05,19.8623855821,65.13084136,160.199001421,3.28895342337e-25,1.06878173581,0.0326355914492,0.0329347928549,44.28599,44.46839,1.78e44,42.79810,42.98336,41.62131,41.22986
1.2047872639,1.57355351302,0.0466984781564,0.00795726580599,18.7945314895,160.199001421,112.908715709,3.28895342337e-25,1.14703363385,0.000576289834129,0.019327901857,44.51935,44.94597,1.57e45,42.05927,43.26494,42.24820,42.19560
0.450552025315,2.72470436521,0.5390103092,0.00725461425561,19.9357162363,112.908715709,117.786018854,5.51691741448e-29,1.06711122747,0.00833948631846,0.0419468493707,44.25256,44.97579,2.07e45,43.25239,43.38464,42.40217,41.26026
0.682329661944,0.251563726216,0.00745536639895,0.00037058438295,19.8889767633,117.786018854,166.444608372,7.950287763e-20,1.0253953447,7.94588458291e-05,0.0105460587646,44.13888,45.31695,1.48e45,42.20292,42.59487,41.99311,41.90872
0.554828761293,3.78083155184,1.8007473567,2.15976599988e-05,17.4771929648,166.444608372,91.563931227,6.71697564241e-41,0.975373902875,0.0108471127711,0.00946358543643,44.97359,44.42739,1.12e45,44.17511,42.63465,41.82681,41.46316
1.12794428628,0.298258874578,0.00326688586971,0.00268784118299,20.1326070634,91.563931227,121.327412845,5.7244742324,1.31976548297,1.10905947522e-06,0.0274497617563,44.90593,44.67777,9.34e44,42.71012,42.81970,42.10764,42.01054
1.68375743285,0.940077940158,0.0300655541966,0.00589568651793,19.6549111897,121.327412845,114.224625789,9.70268680664e-17,1.17078146313,0.000352289997599,0.0215834764764,45.67979,44.66881,6.98e44,42.68983,42.33877,42.00149,41.62996
6.34653333148,3.72911413065,4.17455401035,0.00873835672428,20.2087342296,114.224625789,11.4036720654,1.26242637205e-27,1.08968187276,0.000276953031237,0.0321107213939,44.45743,43.97203,4.11e44,42.50119,43.42820,41.47306,41.89955
0.596994081561,35.6088584388,64.3110135701,9.25260125074e-06,19.8665847348,11.4036720654,88.1767102064,2814524.51368,1.03536198987,0.015655878293,0.111889175857,44.54183,45.32038,4.19e45,42.85803,42.99291,42.42153,41.72696
3.01883910584,0.414673290306,0.00910780174493,7.46581009122e-05,20.3509353861,88.1767102064,140.936177195,1.641297799e-23,1.16644287301,0.0122024673683,0.0349475872337,44.59501,44.90722,2.81e44,43.04988,43.95267,42.32945,41.63567
1.58256462262,1.46086007282,2.95294001676,0.00020845376167,18.1064936131,140.936177195,120.900638548,8.55374982616e-24,1.04316080903,0.0326355914492,0.00860176447331,44.69004,46.03777,2.93e45,42.98457,43.00252,41.22119,41.03894
1.28379206948,7.69095769606,2.34777521927,0.000512215691455,19.7889740479,120.900638548,134.788222851,5.49825152491e-27,1.06511253978,0.000576289834129,0.0569059656679,44.78482,44.68607,8.02e44,42.53414,42.81552,41.89582,41.86565
0.331009704156,1.24306533433,0.088735439422,2.19925502487e-05,19.9206947609,134.788222851,116.876447832,5.93321528073e-45,0.932865182723,0.00833948631846,0.0128313622492,45.22008,44.85840,7.05e44,42.60624,42.91650,41.85748,41.63610
0.697795156963,0.0337337548785,0.00278338964763,0.000288708407502,19.694671676,116.876447832,130.833114935,3.80280041189e-28,1.36700281895,7.94588458291e-05,0.0114194319399,44.67030,44.66664,5.36e44,42.71966,42.88055,42.92163,40.86044
1.95465227099,1.6596225782,0.573764483405,2.4332039255e-05,19.9141925324,130.833114935,135.028287878,0.000162475206711,1.01332440069,0.0108471127711,0.0116139195652,44.23784,44.89960,1.91e45,42.34346,43.17620,42.36641,41.51476
1.4169151978,1.23315715872,2.35481669564,0.00133675938805,19.8351062481,135.028287878,114.295519191,1.39310586407e-45,1.01108678469,1.10905947522e-06,0.0105722473419,44.59427,45.16364,8.01e43,42.67943,43.34918,41.82378,41.74407
0.827122213264,3.33811137845,2.26077306916,0.00226976957081,20.2042642516,114.295519191,162.373387762,9.1766263242e-46,1.05875170738,0.000352289997599,0.0165894685291,44.80879,45.38134,1.63e45,42.52063,42.99591,41.53349,41.82133
0.721771974003,0.15103812421,0.00297966923355,0.0006691970162,18.6661394641,162.373387762,106.612696635,7.38254356312e-30, 1.15774602133,0.0618574827414,0.0134336051982,44.75154,44.71793,1.32e45,42.55448,42.67819,42.01386,40.68333
0.833613850681,0.557905346305,0.0145461884925,1.14994776763e-05,19.9846907917,106.612696635,108.937633323,9.96134287637e+13,1.07506306092,6.50594124686e-06,0.00702751202681,44.08426,44.52579,1.01e45,42.22238,42.87405,41.86658,40.86122
0.14126056398,0.390857721762,0.0322220522108,0.00833149312355,20.161363809,108.937633323,119.102896264,1.08060058351e-26,0.993599542019,8.50596620144e-05,0.016431512774,44.34647,44.77300,6.82e44,42.53414,42.82767,41.64106,42.45178
0.287050639008,0.278674855192,0.0547756220934,1.97274512291e-05,19.7393796973,119.102896264,116.056144307,5.31377056179e+24,1.07156791311,0.0200806675851,0.00867293396628,44.41080,44.90015,1.58e44,42.31086,43.02815,42.85326,40.90548
0.434024824575,1.36424798622,0.00768287025064,4.20875597082e-05,19.6612453503,116.056144307,140.883506561,4.57403433442e-37,1.10260109872,0.0457229792057,0.0577577729822,44.44258,44.95125,4.69e44,42.33134,43.10245,41.57529,42.26538
0.448946927675,0.218156306871,0.123919957388,7.67263457528e-05,18.3173969626,140.883506561,117.941800729,5.10703197711e-16,1.08373695567,0.000944329863002,0.0216993687506,44.48394,44.86517,6.73e44,42.64806,42.22104,"42.74552

",42.12025
1.09073229804,1.15537753889,0.00521745788993,14.8468900788,19.8433343524,117.941800729,116.227187073,8.90648677921e-17,0.945393002938,2.24848289877e-05,0.0480085850889,45.03598,44.04390,1.19e44,43.01677,42.48675,41.89148,41.94719
0.873560005998,1.76588785742,0.157122652596,0.000102299522879,20.3464173101,116.227187073,111.469344735,1.49650599858e-24,1.19946441937,0.00611809706566,0.0121172185305,44.61065,44.63855,8.45e44,42.68640,42.92635,42.35133,41.81223
0.616649650663,1.67676802858,0.888345770894,2.38714289187e-06,19.1289731115,111.469344735,110.19565035,1.99948364864e-13,1.09233134387,0.0163074982338,0.0254465395293,44.70652,44.54728,2.03e45,43.10906,42.99379,42.24738,41.59778
0.50143079945,0.163834540668,0.196677213394,3.95246819648e-05,19.6341993807,110.19565035,114.965387719,4.49116826092e-24,1.27768152117,0.0265172313009,0.0585976863979,44.83296,44.77257,2.26e44,42.94242,43.10417,42.12112,40.75320
1.5611320561,9.94806325793,0.00368947206799,0.00146525487943,19.14775553,114.965387719,122.496410302,1.4425943927e-33,1.18646862398,2.96226877163e-05,0.0367322644408,44.32271,45.09934,9.33e44,42.95855,43.11582,41.32674,41.60521
0.745743127466,0.418351791642,2.80572303051,2.02422194137e-05,17.1782183722,122.496410302,120.325297781,1.82579769975e-27,1.08131800229,7.03180459488e-17,0.0443300012371,44.84746,45.06645,1.98e45,42.99467,43.09889,42.10446,41.95696
0.181477770508,0.210566072362,0.00672203093926,0.000168137100964,20.0198752127,120.325297781,148.826464907,5.23769736075e-34,1.23994330692,0.000474942806418,0.0791949604063,44.66365,44.86206,4.85e45,42.96763,43.71762,42.44759,41.90367
0.672253399877,0.885256785194,0.00616224640674,0.000110501224441,19.2668551477,148.826464907,130.225055654,1.29927764322e-26,1.14351333711,4.05699044045e-27,0.0214294744144,44.76287,45.78051,2.94e44,42.07823,43.36264,42.41232,41.83543
19.5413509237,771.594049819,0.0157463136595,0.00241667270372,19.853248727,130.225055654,262.52652396,5.41751330023e-18,1.45795465882,0.000139513783677,0.0351269480783,45.10199,44.68850,3.45e44,42.26986,43.46540,42.42352,42.34942
0.0920296593089,1.72924234752,5366.81906982,0.00661103716902,18.0164361307,262.52652396,114.865087145,1.89044353208e-35,1.55814938758,0.00128909969689,0.0110846245875,44.64622,45.12138,7.25e44,42.46464,43.07342,42.75009,42.26263
0.705397767442,0.160813836752,0.0342541132341,0.00893121616306,17.7848523006,114.865087145,159.847903216,17.1511233701,1.04171337855,0.000114031621472,0.0930625531725,44.87745,44.82848,1.59e45,42.82392,43.31099,42.49940,41.70028
0.825367001594,0.571004530939,0.00122700705696,0.000287749979269,19.3484967407,159.847903216,62.3279918567,4.74894483467e-25,1.2318185096,0.00133753492437,0.0619898460299,44.09679,45.09556,3.34e45,42.88789,42.89897,41.63015,41.54967
0.520885369986,0.418288080817,0.0134513580555,0.00268841228736,20.192485216,62.3279918567,109.335338247,1.41143230281e-33,1.25444719295,0.009586942583,0.0480205568863,44.27269,44.48811,1.19e45,42.22354,43.47677,42.17727,42.27398
0.22775747744,0.589198715027,0.543992776727,0.000129181874422,19.5885670597,109.335338247,123.276934583,4.67970328332e-37,1.15267002146,0.00402945589717,0.112449881913,44.44430,45.38660,1.52e44,42.74993,43.09807,42.71115,41.72772
0.540812739668,0.801019284981,0.00676441721169,0.00225460104759,18.6581335307,123.276934583,112.524767771,7.1787824983e-18,1.3840445266,5.95115559289e-05,0.0280587237642,44.93558,44.78246,9.22e45,42.63238,43.30349,42.28624,42.22803
0.802233356384,4.50453014228,0.0460272265773,0.00515720246557,20.3043688493,112.524767771,104.313460197,5.51970208997e-40,1.00638346992,0.0419536875344,0.0536895314328,44.09816,44.95779,1.47e45,43.42872,43.27955,42.75240,41.29200
2.52098268696,3.99418379745,0.0339234364028,9.20632847917e-06,20.1008651504,104.313460197,113.442915048,2.69462051562e-29,1.13788468361,0.000145967646896,0.0795567811441,44.33125,44.90453,2.43e44,43.11371,43.02225,41.54856,41.82570
1.73229470056,4.04391947651,0.907802299792,0.00127444630035,19.7903075118,113.442915048,133.151339757,3.20639206119e-27,0.916631164223,9.38620616549e-05,0.143319127542,44.44104,45.34227,3.99e45,43.12829,43.17504,42.34606,41.51603
1.69165419711,1.15910056487,2.47712036385,4.61611439509e-06,19.4818860861,133.151339757,98.5272824763,3.23195159845e-44,1.15088938122,0.000202131397154,0.0174324816377,44.33125,45.01199,1.34e46,42.77936,42.10240,42.01922,42.73611
0.728834335876,2.00368680564,0.908429058162,0.00107986641884,20.1019863563,98.5272824763,105.857995225,7.78267324353e-31,1.08576210904,46.1817112095,0.00755914775713,44.44104,44.20388,2.24e44,43.46437,42.55260,43.19707,41.45944
0.983127930931,0.976539113985,0.078730284869,0.000159170725816,20.2279445633,105.857995225,102.929584014,3.70863541417e-56,1.18966237462,0.000789208499122,0.0332395500378,44.88637,44.42333,1.83e45,42.66776,43.10894,42.01806,41.37077
0.816103340526,2.77345360683,0.378484821694,2.28728812764e-05,19.8004334122,102.929584014,138.219053222,3.94380418174e-19,1.20290709123,2.00530563333e-05,0.00956033470795,44.30239,44.70367,1.83e45,43.06504,43.42597,41.72686,41.47399
1.5485066399,4.37524406474,0.0411840699328,0.000543326121539,18.6936256835,138.219053222,130.564146671,7.94328714539e-59,1.13069305699,0.000238245168913,0.0175606054267,44.22117,45.16175,1.57e45,42.62014,42.34814,41.23371,41.72148
1.60066188447,0.164498063033,0.288244265412,7.95403898251e-06,19.8404522721,130.564146671,262.777953639,1.28308838674e-31,1.0714183311,0.0132537500166,0.0103933625553,44.76188,44.19785,3.47e45,42.65596,42.67153,41.78927,41.44395
0.328553676262,2.75764053145,1.84121613165,5.94174067151e-05,19.3648820302,262.777953639,121.125522556,3.56252309205e-35,1.39286082929,0.000106979382692,0.00969099784011,45.09383,44.47436,4.96e44,42.77973,43.02249,42.62721,42.11013
1.94763077341,0.106426510944,0.00202252140867,0.000150241530274,20.1409888554,121.125522556,101.75023925,3.25631129088e-43,1.21915092632,0.000894745883303,0.0354142338606,44.44021,44.48945,2.89e44,43.13841,42.99758,41.27474,41.75123
0.432688611582,1.66624882411,0.288907206251,0.00252320264418,19.6026025653,101.75023925,100.952530475,3.68601160615e-23,1.17830602048,0.000807980816298,0.0336482772828,44.54921,45.16544,1.76e45,43.29014,42.79588,41.97106,41.68625
0.905031373717,1.03998727677,0.00168699617078,0.00810366082014,20.1090205098,100.952530475,91.2962261947,1.1312438922e-39,1.16443701876,0.0249595137268,0.0293256690715,44.65970,44.73836,1.18e45,42.56854,42.95531,42.12706,42.28107
0.647546972241,0.327799506171,0.237567314788,0.002765846636,20.0086238779,91.2962261947,118.548070679,5.5843037164e-21,1.21070765831,0.0246434234795,0.0295713052408,44.79900,44.70017,1.82e44,42.33321,42.97747,42.08910,40.65519
0.578480314914,1.58393407204,0.0343672799641,0.000161776343149,20.1009211432,118.548070679,100.190161895,5.13065893251e-32,1.46144089703,0.0115853916747,0.0230776149138,44.18964,44.99169,5.56e44,42.37821,43.37527,,41.50676
1.06284868099,0.0472846294707,0.00710825010456,3.97870237802e-06,19.7844925928,100.190161895,114.289305411,2.19021291856e-56,1.28951731167,0.00123635452242,0.0448759313152,44.25669,45.37277,9.08e44,41.91246,43.20201,,41.59405
0.199487105584,0.812140362812,0.120211562438,0.000282667441093,20.1606608066,114.289305411,115.138407315,5.5665317925e-40,1.13700003352,0.00382061338865,0.0260117985338,44.35819,44.99354,5.44e44,42.10484,42.73059,,41.85345
0.596811790569,0.425009366775,0.000863995952974,2.15705939046e-05,19.7727997715,115.138407315,93.1840013116,1.63608025249e-20,1.07953174983,0.000450773264272,0.0292917377904,44.91202,44.65862,8.59e44,42.66324,43.06928,,
0.560681857197,3.29439082232,0.0195845297523,,19.8101133568,93.1840013116,124.917344055,3.75770917376e-29,1.33050347356,0.00368803905618,0.15246157216,45.05713,44.56841,5.84e44,42.58026,42.78089,,
1.26145497517,6.34438182912,0.0528371942656,,19.9292401182,124.917344055,98.4336803566,2.16345056143e-16,0.852700151497,0.0132511360081,0.037422114676,44.56043,44.65633,2.07e45,42.28675,42.88707,,
1.74826265085,3.42694705695,0.870890046025,,20.5112966562,98.4336803566,117.941504815,2.82486559688e-47,1.22543211826,3.74419299529e-05,0.0438628887118,44.78145,44.59963,1.41e45,42.41024,43.05763,,
1.12718791783,0.739035758565,2.3982424931,,18.8501215417,117.941504815,79.302025457,3.35589393107e-40,1.1754856926,0.00504694095123,0.0245173171879,44.77507,44.73006,3.38e44,42.71884,42.56775,,
0.516945194734,0.113311170323,1.06703412086,,20.1445150621,79.302025457,142.622397587,1.19508486474e-21,1.11362551907,2.07971250865e-05,0.106895419946,44.36424,44.47789,9.04e44,42.63816,42.90808,,
0.616203952843,0.562392474093,0.0621783756078,,18.3938149194,142.622397587,125.12240504,4.05913924355e-37,1.00904840389,0.00384314209595,0.0181959998928,44.17580,45.01247,1.32e43,42.27794,42.80545,,
0.401092312256,0.297777236187,0.00146740385478,,20.0558865328,125.12240504,101.864754072,9.20040512289e-24,1.13825246325,0.000473641551708,0.0317595181465,44.40151,44.55196,2.89e44,42.67026,43.32544,,
0.401092312256,,0.0158188819347,,20.1074660577,101.864754072,125.64601555,3.07325680325e-41,1.1719403363,0.000125032016091,0.0383020236223,44.20654,44.98618,6.62e44,42.11144,42.78329,,
,,0.00606422975417,,19.4643475612,125.64601555,,9.71451744875e-49,1.2389774026,0.00188642806583,0.00895953530121,44.59746,45.06799,4.59e44,,42.81910,,
,,,,,,,,,1.95898946709e-05,,44.17015,44.86777,2.73e44,,43.24706,,
,,,,,,,,,0.000645536160613,,44.31297,44.71317,1.01e45,,43.23054,,
,,,,,,,,,0.000796750650374,,44.52867,44.93590,2.20e45,,42.79880,,
,,,,,,,,,0.0135674767944,,44.68251,44.57434,4.22e44,,43.06437,,
,,,,,,,,,0.0309169592669,,,44.45962,5.85e43,,42.75987,,
,,,,,,,,,0.0250063196764,,,45.73744,5.17e44,,42.79383,,
,,,,,,,,,0.000611809350723,,,44.28572,3.41e45,,43.66837,,
,,,,,,,,,1.93416550962e-05,,,0.01334,1.07e45,,42.68648,,
,,,,,,,,,0.000458683619503,,,44.39641,1.48e45,,42.38523,,
,,,,,,,,,5.0743140552e-05,,,44.43794,3.18e44,,42.91559,,
,,,,,,,,,,,,44.40271,8.92e44,,43.06190,,
,,,,,,,,,,,,44.66232,3.46e44,,,,
,,,,,,,,,,,,,9.01e44,,,,
,,,,,,,,,,,,,6.52e44,,,,
,,,,,,,,,,,,,1.02e45,,,,
,,,,,,,,,,,,,3.11e44,,,,
